score,family_id,H_raw,Hmax,H_star
32.2,legacy_linear_v1,0.0,1.057683465515,0.0
32.3,legacy_linear_v1,0.0,1.057683465515,0.0
32.4,legacy_linear_v1,0.0,1.057683465515,0.0
32.5,legacy_linear_v1,0.0,1.057683465515,0.0
32.6,legacy_linear_v1,0.0,1.057683465515,0.0
32.7,legacy_linear_v1,0.0,1.057683465515,0.0
32.8,legacy_linear_v1,0.0,1.057683465515,0.0
32.9,legacy_linear_v1,0.0,1.057683465515,0.0
33.0,legacy_linear_v1,0.0,1.057683465515,0.0
33.1,legacy_linear_v1,0.0,1.057683465515,0.0
33.2,legacy_linear_v1,0.0,1.057683465515,0.0
33.3,legacy_linear_v1,0.0,1.057683465515,0.0
33.4,legacy_linear_v1,0.0,1.057683465515,0.0
33.5,legacy_linear_v1,0.0,1.057683465515,0.0
33.6,legacy_linear_v1,0.0,1.057683465515,0.0
33.7,legacy_linear_v1,0.0,1.057683465515,0.0
33.8,legacy_linear_v1,0.0,1.057683465515,0.0
33.9,legacy_linear_v1,0.0,1.057683465515,0.0
34.0,legacy_linear_v1,0.0,1.057683465515,0.0
34.1,legacy_linear_v1,0.0,1.057683465515,0.0
34.2,legacy_linear_v1,0.0,1.057683465515,0.0
34.3,legacy_linear_v1,0.0,1.057683465515,0.0
34.4,legacy_linear_v1,0.0,1.057683465515,0.0
34.5,legacy_linear_v1,0.0,1.057683465515,0.0
34.6,legacy_linear_v1,0.0,1.057683465515,0.0
34.7,legacy_linear_v1,0.0,1.057683465515,0.0
34.8,legacy_linear_v1,0.0,1.057683465515,0.0
34.9,legacy_linear_v1,0.0,1.057683465515,0.0
35.0,legacy_linear_v1,0.0,1.057683465515,0.0
35.1,legacy_linear_v1,0.0,1.057683465515,0.0
35.2,legacy_linear_v1,0.0,1.057683465515,0.0
35.3,legacy_linear_v1,0.0,1.057683465515,0.0
35.4,legacy_linear_v1,0.0,1.057683465515,0.0
35.5,legacy_linear_v1,0.0,1.057683465515,0.0
35.6,legacy_linear_v1,0.0,1.057683465515,0.0
35.7,legacy_linear_v1,0.0,1.057683465515,0.0
35.8,legacy_linear_v1,0.0,1.057683465515,0.0
35.9,legacy_linear_v1,0.0,1.057683465515,0.0
36.0,legacy_linear_v1,0.0,1.057683465515,0.0
36.1,legacy_linear_v1,0.0,1.057683465515,0.0
36.2,legacy_linear_v1,0.0,1.057683465515,0.0
36.3,legacy_linear_v1,0.0,1.057683465515,0.0
36.4,legacy_linear_v1,0.0,1.057683465515,0.0
