run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,127,google/gemini-2.5-pro,openrouter,en,T1,reader_side,8,True,0.49553803
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,128,google/gemini-2.5-pro,openrouter,en,T1,reader_side,9,True,0.485475297
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,129,google/gemini-2.5-pro,openrouter,en,T1,reader_side,10,True,0.636452798
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,130,google/gemini-2.5-pro,openrouter,en,T1,character_side,1,True,0.612197223
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,131,google/gemini-2.5-pro,openrouter,en,T1,character_side,2,True,0.459147917
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,132,google/gemini-2.5-pro,openrouter,en,T1,character_side,3,True,0.612197223
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,133,google/gemini-2.5-pro,openrouter,en,T1,character_side,4,True,0.689391747
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,134,google/gemini-2.5-pro,openrouter,en,T1,character_side,5,True,0.856798576
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,135,google/gemini-2.5-pro,openrouter,en,T1,character_side,6,True,0.959147917
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,136,google/gemini-2.5-pro,openrouter,en,T1,character_side,7,True,0.959147917
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,137,google/gemini-2.5-pro,openrouter,en,T1,character_side,8,True,0.612197223
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,138,google/gemini-2.5-pro,openrouter,en,T1,character_side,9,True,0.729573959
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,139,google/gemini-2.5-pro,openrouter,en,T1,character_side,10,True,0.689391747
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,140,google/gemini-2.5-pro,openrouter,en,T2,reader_side,1,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,141,google/gemini-2.5-pro,openrouter,en,T2,reader_side,2,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,142,google/gemini-2.5-pro,openrouter,en,T2,reader_side,3,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,143,google/gemini-2.5-pro,openrouter,en,T2,reader_side,4,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,144,google/gemini-2.5-pro,openrouter,en,T2,reader_side,5,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,145,google/gemini-2.5-pro,openrouter,en,T2,reader_side,6,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,146,google/gemini-2.5-pro,openrouter,en,T2,reader_side,7,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,147,google/gemini-2.5-pro,openrouter,en,T2,reader_side,8,True,0.49973651
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,148,google/gemini-2.5-pro,openrouter,en,T2,reader_side,9,True,0.620018125
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,149,google/gemini-2.5-pro,openrouter,en,T2,reader_side,10,True,0.617248898
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,150,google/gemini-2.5-pro,openrouter,en,T2,character_side,1,True,0.948159818
